,link,subject
685,https://scholar.google.com//citations?user=KYAUZL4AAAAJ&hl=en,label:physics
686,https://scholar.google.com//citations?user=CbmxiIgAAAAJ&hl=en,label:physics
687,https://scholar.google.com//citations?user=YxlRxFMAAAAJ&hl=en,label:physics
688,https://scholar.google.com//citations?user=AheexZ0AAAAJ&hl=en,label:physics
689,https://scholar.google.com//citations?user=IScQZkQAAAAJ&hl=en,label:physics
690,https://scholar.google.com//citations?user=EziOhpcAAAAJ&hl=en,label:physics
691,https://scholar.google.com//citations?user=B-YB5owAAAAJ&hl=en,label:physics
692,https://scholar.google.com//citations?user=hHbzbJsAAAAJ&hl=en,label:physics
693,https://scholar.google.com//citations?user=C9zWc-8AAAAJ&hl=en,label:physics
694,https://scholar.google.com//citations?user=CctaxzYAAAAJ&hl=en,label:physics
695,https://scholar.google.com//citations?user=B_TA3P4AAAAJ&hl=en,label:physics
696,https://scholar.google.com//citations?user=8cIkaYwAAAAJ&hl=en,label:physics
697,https://scholar.google.com//citations?user=MJsBUXYAAAAJ&hl=en,label:physics
698,https://scholar.google.com//citations?user=aYaiHA8AAAAJ&hl=en,label:physics
699,https://scholar.google.com//citations?user=t7IMCI4AAAAJ&hl=en,label:physics
700,https://scholar.google.com//citations?user=JsDlmJEAAAAJ&hl=en,label:physics
701,https://scholar.google.com//citations?user=S-tf_AIAAAAJ&hl=en,label:physics
702,https://scholar.google.com//citations?user=G5-EMSEAAAAJ&hl=en,label:physics
703,https://scholar.google.com//citations?user=vIyPRS8AAAAJ&hl=en,label:physics
704,https://scholar.google.com//citations?user=uN83_msAAAAJ&hl=en,label:physics
705,https://scholar.google.com//citations?user=YPLfPhYAAAAJ&hl=en,label:physics
706,https://scholar.google.com//citations?user=xbxfC7YAAAAJ&hl=en,label:physics
707,https://scholar.google.com//citations?user=jjIiMJEAAAAJ&hl=en,label:physics
708,https://scholar.google.com//citations?user=M0ZwdiMAAAAJ&hl=en,label:physics
709,https://scholar.google.com//citations?user=Rm8nhHoAAAAJ&hl=en,label:physics
710,https://scholar.google.com//citations?user=jhq9kRAAAAAJ&hl=en,label:physics
711,https://scholar.google.com//citations?user=10EI2q8AAAAJ&hl=en,label:physics
712,https://scholar.google.com//citations?user=DkqU0V4AAAAJ&hl=en,label:physics
713,https://scholar.google.com//citations?user=UpBrTqMAAAAJ&hl=en,label:physics
714,https://scholar.google.com//citations?user=VN5i0YMAAAAJ&hl=en,label:physics
715,https://scholar.google.com//citations?user=OoBYCFUAAAAJ&hl=en,label:physics
716,https://scholar.google.com//citations?user=M6nFKJUAAAAJ&hl=en,label:physics
717,https://scholar.google.com//citations?user=poTiRswAAAAJ&hl=en,label:physics
718,https://scholar.google.com//citations?user=n1IpqygAAAAJ&hl=en,label:physics
719,https://scholar.google.com//citations?user=6q_7B7YAAAAJ&hl=en,label:physics
720,https://scholar.google.com//citations?user=Rd2TLm8AAAAJ&hl=en,label:physics
721,https://scholar.google.com//citations?user=ZgDb2_4AAAAJ&hl=en,label:physics
722,https://scholar.google.com//citations?user=0auciMsAAAAJ&hl=en,label:physics
723,https://scholar.google.com//citations?user=0PwFLe4AAAAJ&hl=en,label:physics
724,https://scholar.google.com//citations?user=LSsTlgYAAAAJ&hl=en,label:physics
725,https://scholar.google.com//citations?user=-TuJi9UAAAAJ&hl=en,label:physics
726,https://scholar.google.com//citations?user=zctaHDAAAAAJ&hl=en,label:physics
727,https://scholar.google.com//citations?user=grig6HkAAAAJ&hl=en,label:physics
728,https://scholar.google.com//citations?user=dlUKHTEAAAAJ&hl=en,label:physics
729,https://scholar.google.com//citations?user=2zbe0TgAAAAJ&hl=en,label:physics
730,https://scholar.google.com//citations?user=HCPmH34AAAAJ&hl=en,label:physics
731,https://scholar.google.com//citations?user=POjxSX0AAAAJ&hl=en,label:physics
732,https://scholar.google.com//citations?user=v198w3EAAAAJ&hl=en,label:physics
733,https://scholar.google.com//citations?user=Ub9Xcy8AAAAJ&hl=en,label:physics
734,https://scholar.google.com//citations?user=kItM30MAAAAJ&hl=en,label:physics
735,https://scholar.google.com//citations?user=ZtYnfsIAAAAJ&hl=en,label:physics
736,https://scholar.google.com//citations?user=jLec9tYAAAAJ&hl=en,label:physics
737,https://scholar.google.com//citations?user=_RYBXr_nGHMC&hl=en,label:physics
738,https://scholar.google.com//citations?user=xLDrI24AAAAJ&hl=en,label:physics
739,https://scholar.google.com//citations?user=UWqzImQAAAAJ&hl=en,label:physics
740,https://scholar.google.com//citations?user=u8cxMDQAAAAJ&hl=en,label:physics
741,https://scholar.google.com//citations?user=N1JizGoAAAAJ&hl=en,label:physics
742,https://scholar.google.com//citations?user=DNQ5qGMAAAAJ&hl=en,label:physics
743,https://scholar.google.com//citations?user=aftNuzsAAAAJ&hl=en,label:physics
744,https://scholar.google.com//citations?user=N0wM2oYAAAAJ&hl=en,label:physics
745,https://scholar.google.com//citations?user=trXXos0AAAAJ&hl=en,label:physics
746,https://scholar.google.com//citations?user=RVQFrqIAAAAJ&hl=en,label:physics
747,https://scholar.google.com//citations?user=RxyL8fsAAAAJ&hl=en,label:physics
748,https://scholar.google.com//citations?user=fZawS58AAAAJ&hl=en,label:physics
749,https://scholar.google.com//citations?user=LVcMKV0AAAAJ&hl=en,label:physics
750,https://scholar.google.com//citations?user=Dgk0ruQAAAAJ&hl=en,label:physics
751,https://scholar.google.com//citations?user=1w9w1oIAAAAJ&hl=en,label:physics
752,https://scholar.google.com//citations?user=0KBDv5wAAAAJ&hl=en,label:physics
753,https://scholar.google.com//citations?user=6M2FBt4AAAAJ&hl=en,label:physics
754,https://scholar.google.com//citations?user=TiLovZIAAAAJ&hl=en,label:physics
755,https://scholar.google.com//citations?user=wRcsAZwAAAAJ&hl=en,label:physics
756,https://scholar.google.com//citations?user=QviIYV0AAAAJ&hl=en,label:physics
757,https://scholar.google.com//citations?user=vyLNIrsAAAAJ&hl=en,label:physics
758,https://scholar.google.com//citations?user=rEE3N-4AAAAJ&hl=en,label:physics
759,https://scholar.google.com//citations?user=z9t0tuoAAAAJ&hl=en,label:physics
760,https://scholar.google.com//citations?user=zZXuOGAAAAAJ&hl=en,label:physics
761,https://scholar.google.com//citations?user=m_c1bDoAAAAJ&hl=en,label:physics
762,https://scholar.google.com//citations?user=bm3544AAAAAJ&hl=en,label:physics
763,https://scholar.google.com//citations?user=-z6MzxYAAAAJ&hl=en,label:physics
764,https://scholar.google.com//citations?user=f_7om6oAAAAJ&hl=en,label:physics
765,https://scholar.google.com//citations?user=PZECRO8AAAAJ&hl=en,label:physics
766,https://scholar.google.com//citations?user=yNG74zsAAAAJ&hl=en,label:physics
767,https://scholar.google.com//citations?user=9mperTEAAAAJ&hl=en,label:physics
768,https://scholar.google.com//citations?user=fTRtZE8AAAAJ&hl=en,label:physics
769,https://scholar.google.com//citations?user=p0cKW9IAAAAJ&hl=en,label:physics
770,https://scholar.google.com//citations?user=wH2SKWEAAAAJ&hl=en,label:physics
771,https://scholar.google.com//citations?user=AhiXKkcAAAAJ&hl=en,label:physics
772,https://scholar.google.com//citations?user=IIGOMCkAAAAJ&hl=en,label:physics
773,https://scholar.google.com//citations?user=RsWjFTgAAAAJ&hl=en,label:physics
774,https://scholar.google.com//citations?user=xM0oYBMAAAAJ&hl=en,label:physics
775,https://scholar.google.com//citations?user=xSShFucAAAAJ&hl=en,label:physics
776,https://scholar.google.com//citations?user=6ZUTopkAAAAJ&hl=en,label:physics
777,https://scholar.google.com//citations?user=gjKDpHIAAAAJ&hl=en,label:physics
778,https://scholar.google.com//citations?user=EktXL9gAAAAJ&hl=en,label:physics
779,https://scholar.google.com//citations?user=bw7yBTsAAAAJ&hl=en,label:physics
780,https://scholar.google.com//citations?user=HMk6cjIAAAAJ&hl=en,label:physics
781,https://scholar.google.com//citations?user=FUuq-BEAAAAJ&hl=en,label:physics
782,https://scholar.google.com//citations?user=XQgRaOUAAAAJ&hl=en,label:physics
783,https://scholar.google.com//citations?user=BKPKyqsAAAAJ&hl=en,label:physics
784,https://scholar.google.com//citations?user=xWjZBdoAAAAJ&hl=en,label:physics
785,https://scholar.google.com//citations?user=YBVCIRUAAAAJ&hl=en,label:physics
786,https://scholar.google.com//citations?user=FJiLVJYAAAAJ&hl=en,label:physics
787,https://scholar.google.com//citations?user=WgS5CcQAAAAJ&hl=en,label:physics
788,https://scholar.google.com//citations?user=KyxGnDAAAAAJ&hl=en,label:physics
789,https://scholar.google.com//citations?user=-2wsTuAAAAAJ&hl=en,label:physics
790,https://scholar.google.com//citations?user=pfjVgVIAAAAJ&hl=en,label:physics
791,https://scholar.google.com//citations?user=BU7UKT4AAAAJ&hl=en,label:physics
792,https://scholar.google.com//citations?user=aiCPeacAAAAJ&hl=en,label:physics
793,https://scholar.google.com//citations?user=FQZGvQoAAAAJ&hl=en,label:physics
794,https://scholar.google.com//citations?user=jfooxuIAAAAJ&hl=en,label:physics
795,https://scholar.google.com//citations?user=YEfrU84AAAAJ&hl=en,label:physics
796,https://scholar.google.com//citations?user=arHcIy4AAAAJ&hl=en,label:physics
797,https://scholar.google.com//citations?user=ioQjKJAAAAAJ&hl=en,label:physics
798,https://scholar.google.com//citations?user=k80ArJsAAAAJ&hl=en,label:physics
799,https://scholar.google.com//citations?user=Yy1yAqsAAAAJ&hl=en,label:physics
800,https://scholar.google.com//citations?user=qPVEMNYAAAAJ&hl=en,label:physics
801,https://scholar.google.com//citations?user=NmZY-zoAAAAJ&hl=en,label:physics
802,https://scholar.google.com//citations?user=mqvShGkAAAAJ&hl=en,label:physics
803,https://scholar.google.com//citations?user=mbtcrOgAAAAJ&hl=en,label:physics
804,https://scholar.google.com//citations?user=Kj4mWnUAAAAJ&hl=en,label:physics
805,https://scholar.google.com//citations?user=67P38dMAAAAJ&hl=en,label:physics
806,https://scholar.google.com//citations?user=3K5dpSwAAAAJ&hl=en,label:physics
807,https://scholar.google.com//citations?user=M5I_G5sAAAAJ&hl=en,label:physics
808,https://scholar.google.com//citations?user=8ooZ90cAAAAJ&hl=en,label:physics
809,https://scholar.google.com//citations?user=kpJtD3AAAAAJ&hl=en,label:physics
810,https://scholar.google.com//citations?user=xSlT2vsAAAAJ&hl=en,label:physics
811,https://scholar.google.com//citations?user=nUQbFtsAAAAJ&hl=en,label:physics
812,https://scholar.google.com//citations?user=JxttA4UAAAAJ&hl=en,label:physics
813,https://scholar.google.com//citations?user=qw3pAxcAAAAJ&hl=en,label:physics
814,https://scholar.google.com//citations?user=k6UU5egAAAAJ&hl=en,label:physics
815,https://scholar.google.com//citations?user=HHZ7KsoAAAAJ&hl=en,label:physics
816,https://scholar.google.com//citations?user=x9xowIMAAAAJ&hl=en,label:physics
817,https://scholar.google.com//citations?user=SJ10YZsAAAAJ&hl=en,label:physics
818,https://scholar.google.com//citations?user=GuVQh3YAAAAJ&hl=en,label:physics
819,https://scholar.google.com//citations?user=OneWj4cAAAAJ&hl=en,label:physics
820,https://scholar.google.com//citations?user=QHlu378AAAAJ&hl=en,label:physics
821,https://scholar.google.com//citations?user=-TIcHEMAAAAJ&hl=en,label:physics
822,https://scholar.google.com//citations?user=12qyxi8AAAAJ&hl=en,label:physics
823,https://scholar.google.com//citations?user=L9vy2hUAAAAJ&hl=en,label:physics
824,https://scholar.google.com//citations?user=EWg-Oz8AAAAJ&hl=en,label:physics
825,https://scholar.google.com//citations?user=tWbKlfMAAAAJ&hl=en,label:physics
826,https://scholar.google.com//citations?user=qJ67beMAAAAJ&hl=en,label:physics
827,https://scholar.google.com//citations?user=OBJXM-kAAAAJ&hl=en,label:physics
828,https://scholar.google.com//citations?user=6yQJFG0AAAAJ&hl=en,label:physics
829,https://scholar.google.com//citations?user=rn9XK1cAAAAJ&hl=en,label:physics
830,https://scholar.google.com//citations?user=ayEAIEUAAAAJ&hl=en,label:physics
831,https://scholar.google.com//citations?user=40TlKf4AAAAJ&hl=en,label:physics
832,https://scholar.google.com//citations?user=OWuHXzIAAAAJ&hl=en,label:physics
833,https://scholar.google.com//citations?user=5_6773sAAAAJ&hl=en,label:physics
834,https://scholar.google.com//citations?user=m8ORUoIAAAAJ&hl=en,label:physics
835,https://scholar.google.com//citations?user=P_06lXYAAAAJ&hl=en,label:physics
836,https://scholar.google.com//citations?user=HhOzAN0AAAAJ&hl=en,label:physics
837,https://scholar.google.com//citations?user=WLc-Ar0AAAAJ&hl=en,label:physics
838,https://scholar.google.com//citations?user=LM-wFPAAAAAJ&hl=en,label:physics
839,https://scholar.google.com//citations?user=SUF20fgAAAAJ&hl=en,label:physics
840,https://scholar.google.com//citations?user=-LpQ89IAAAAJ&hl=en,label:physics
841,https://scholar.google.com//citations?user=FRlLpMYAAAAJ&hl=en,label:physics
842,https://scholar.google.com//citations?user=chvb8jAAAAAJ&hl=en,label:physics
843,https://scholar.google.com//citations?user=wsF-2GIAAAAJ&hl=en,label:physics
844,https://scholar.google.com//citations?user=Sv5UTF8AAAAJ&hl=en,label:physics
845,https://scholar.google.com//citations?user=k1jOEbMAAAAJ&hl=en,label:physics
846,https://scholar.google.com//citations?user=DKrDZkcAAAAJ&hl=en,label:physics
847,https://scholar.google.com//citations?user=j0PTg6QAAAAJ&hl=en,label:physics
848,https://scholar.google.com//citations?user=4t2qUTUAAAAJ&hl=en,label:physics
849,https://scholar.google.com//citations?user=PGl0Pb0AAAAJ&hl=en,label:physics
850,https://scholar.google.com//citations?user=iFBd0ZkAAAAJ&hl=en,label:physics
851,https://scholar.google.com//citations?user=FdgHRhsAAAAJ&hl=en,label:physics
852,https://scholar.google.com//citations?user=KWGNY3MAAAAJ&hl=en,label:physics
853,https://scholar.google.com//citations?user=APoGNeQAAAAJ&hl=en,label:physics
854,https://scholar.google.com//citations?user=Ifj-lZ0AAAAJ&hl=en,label:physics
855,https://scholar.google.com//citations?user=9d8k-OcAAAAJ&hl=en,label:physics
856,https://scholar.google.com//citations?user=bydJJhEAAAAJ&hl=en,label:physics
857,https://scholar.google.com//citations?user=dqp6T_AAAAAJ&hl=en,label:physics
858,https://scholar.google.com//citations?user=_nJ8mM4AAAAJ&hl=en,label:physics
859,https://scholar.google.com//citations?user=Rh7UGAUAAAAJ&hl=en,label:physics
860,https://scholar.google.com//citations?user=sX8IEskAAAAJ&hl=en,label:physics
861,https://scholar.google.com//citations?user=CZp3uv4AAAAJ&hl=en,label:physics
862,https://scholar.google.com//citations?user=lvCGR7cAAAAJ&hl=en,label:physics
863,https://scholar.google.com//citations?user=m4i86TgAAAAJ&hl=en,label:physics
864,https://scholar.google.com//citations?user=IBkNF6sAAAAJ&hl=en,label:physics
865,https://scholar.google.com//citations?user=nQpWnnAAAAAJ&hl=en,label:physics
866,https://scholar.google.com//citations?user=jb5CGioAAAAJ&hl=en,label:physics
867,https://scholar.google.com//citations?user=dcczOGMAAAAJ&hl=en,label:physics
868,https://scholar.google.com//citations?user=GpxCB-UAAAAJ&hl=en,label:physics
869,https://scholar.google.com//citations?user=9hqmbHYAAAAJ&hl=en,label:physics
870,https://scholar.google.com//citations?user=vm_T8rUAAAAJ&hl=en,label:physics
871,https://scholar.google.com//citations?user=OWmPfGYAAAAJ&hl=en,label:physics
872,https://scholar.google.com//citations?user=dIaXKOMAAAAJ&hl=en,label:physics
873,https://scholar.google.com//citations?user=YFtskgcAAAAJ&hl=en,label:physics
874,https://scholar.google.com//citations?user=uFxoO_IAAAAJ&hl=en,label:physics
875,https://scholar.google.com//citations?user=MF5N_p4AAAAJ&hl=en,label:physics
876,https://scholar.google.com//citations?user=NcjZMLQAAAAJ&hl=en,label:physics
877,https://scholar.google.com//citations?user=2TpJ3iYAAAAJ&hl=en,label:physics
878,https://scholar.google.com//citations?user=xNbBdAgAAAAJ&hl=en,label:physics
879,https://scholar.google.com//citations?user=m3RwINYAAAAJ&hl=en,label:physics
880,https://scholar.google.com//citations?user=2zllOi4AAAAJ&hl=en,label:physics
881,https://scholar.google.com//citations?user=i2iYJQMAAAAJ&hl=en,label:physics
882,https://scholar.google.com//citations?user=g9A5IjwAAAAJ&hl=en,label:physics
883,https://scholar.google.com//citations?user=y7aHv8QAAAAJ&hl=en,label:physics
884,https://scholar.google.com//citations?user=vyrKARwAAAAJ&hl=en,label:physics
885,https://scholar.google.com//citations?user=l5HAWLgAAAAJ&hl=en,label:physics
886,https://scholar.google.com//citations?user=q8gPlAoAAAAJ&hl=en,label:physics
887,https://scholar.google.com//citations?user=p7-nPv8AAAAJ&hl=en,label:physics
888,https://scholar.google.com//citations?user=BUF3ugYAAAAJ&hl=en,label:physics
889,https://scholar.google.com//citations?user=QWYE3wMAAAAJ&hl=en,label:physics
890,https://scholar.google.com//citations?user=F0rncXIAAAAJ&hl=en,label:physics
891,https://scholar.google.com//citations?user=6S2zOIYAAAAJ&hl=en,label:physics
892,https://scholar.google.com//citations?user=S1vqJ6YAAAAJ&hl=en,label:physics
893,https://scholar.google.com//citations?user=InXeKawAAAAJ&hl=en,label:physics
894,https://scholar.google.com//citations?user=m5JJay8AAAAJ&hl=en,label:physics
895,https://scholar.google.com//citations?user=kLSt93cAAAAJ&hl=en,label:physics
896,https://scholar.google.com//citations?user=dkOsUNEAAAAJ&hl=en,label:physics
897,https://scholar.google.com//citations?user=ZIRzP4AAAAAJ&hl=en,label:physics
898,https://scholar.google.com//citations?user=0v5ILpsAAAAJ&hl=en,label:physics
899,https://scholar.google.com//citations?user=ADWxF5YAAAAJ&hl=en,label:physics
900,https://scholar.google.com//citations?user=j3wO0vMAAAAJ&hl=en,label:physics
901,https://scholar.google.com//citations?user=3PHoYSYAAAAJ&hl=en,label:physics
902,https://scholar.google.com//citations?user=t_slR40AAAAJ&hl=en,label:physics
903,https://scholar.google.com//citations?user=eGpKg9kAAAAJ&hl=en,label:physics
904,https://scholar.google.com//citations?user=iL8BkWsAAAAJ&hl=en,label:physics
905,https://scholar.google.com//citations?user=VNcqui8AAAAJ&hl=en,label:physics
906,https://scholar.google.com//citations?user=0qHff7kAAAAJ&hl=en,label:physics
907,https://scholar.google.com//citations?user=hfT9dF0AAAAJ&hl=en,label:physics
908,https://scholar.google.com//citations?user=XNrDE7EAAAAJ&hl=en,label:physics
909,https://scholar.google.com//citations?user=7hqGbgwAAAAJ&hl=en,label:physics
910,https://scholar.google.com//citations?user=tjsGhIYAAAAJ&hl=en,label:physics
911,https://scholar.google.com//citations?user=anI3zQQAAAAJ&hl=en,label:physics
912,https://scholar.google.com//citations?user=RLrJPdsAAAAJ&hl=en,label:physics
913,https://scholar.google.com//citations?user=jgQv7zsAAAAJ&hl=en,label:physics
914,https://scholar.google.com//citations?user=Ouodi3YAAAAJ&hl=en,label:physics
915,https://scholar.google.com//citations?user=RVhTP8oAAAAJ&hl=en,label:physics
916,https://scholar.google.com//citations?user=msOoMqsAAAAJ&hl=en,label:physics
917,https://scholar.google.com//citations?user=A-6nRnQAAAAJ&hl=en,label:physics
918,https://scholar.google.com//citations?user=dORJfzQAAAAJ&hl=en,label:physics
919,https://scholar.google.com//citations?user=yy4FFAwAAAAJ&hl=en,label:physics
920,https://scholar.google.com//citations?user=AZn-YnEAAAAJ&hl=en,label:physics
921,https://scholar.google.com//citations?user=k4Q4JN8AAAAJ&hl=en,label:physics
922,https://scholar.google.com//citations?user=7sWY6GUAAAAJ&hl=en,label:physics
923,https://scholar.google.com//citations?user=NA5SjlsAAAAJ&hl=en,label:physics
924,https://scholar.google.com//citations?user=58FfXAYAAAAJ&hl=en,label:physics
925,https://scholar.google.com//citations?user=WE8I994AAAAJ&hl=en,label:physics
926,https://scholar.google.com//citations?user=LtM8iHQAAAAJ&hl=en,label:physics
927,https://scholar.google.com//citations?user=oNbspJcAAAAJ&hl=en,label:physics
928,https://scholar.google.com//citations?user=L1VrXAIAAAAJ&hl=en,label:physics
929,https://scholar.google.com//citations?user=8KS52wkAAAAJ&hl=en,label:physics
930,https://scholar.google.com//citations?user=9i4cA5EAAAAJ&hl=en,label:physics
931,https://scholar.google.com//citations?user=iGUW24gAAAAJ&hl=en,label:physics
932,https://scholar.google.com//citations?user=zEOEVagAAAAJ&hl=en,label:physics
933,https://scholar.google.com//citations?user=jdUdU-wAAAAJ&hl=en,label:physics
934,https://scholar.google.com//citations?user=sdU2BMUAAAAJ&hl=en,label:physics
935,https://scholar.google.com//citations?user=n-TF-RkAAAAJ&hl=en,label:physics
936,https://scholar.google.com//citations?user=gDmSA9wAAAAJ&hl=en,label:physics
937,https://scholar.google.com//citations?user=aDC7wjYAAAAJ&hl=en,label:physics
938,https://scholar.google.com//citations?user=W8OMGRcAAAAJ&hl=en,label:physics
939,https://scholar.google.com//citations?user=yBq6j5QAAAAJ&hl=en,label:physics
940,https://scholar.google.com//citations?user=KgWr4lYAAAAJ&hl=en,label:physics
941,https://scholar.google.com//citations?user=gBEjsScDBc8C&hl=en,label:physics
942,https://scholar.google.com//citations?user=B-6tIDcAAAAJ&hl=en,label:physics
943,https://scholar.google.com//citations?user=aahuG2sAAAAJ&hl=en,label:physics
944,https://scholar.google.com//citations?user=O-IRmVcAAAAJ&hl=en,label:physics
945,https://scholar.google.com//citations?user=13ceOpEAAAAJ&hl=en,label:physics
946,https://scholar.google.com//citations?user=e_X7660AAAAJ&hl=en,label:physics
947,https://scholar.google.com//citations?user=pXBRPLoAAAAJ&hl=en,label:physics
948,https://scholar.google.com//citations?user=4dAkK0wAAAAJ&hl=en,label:physics
949,https://scholar.google.com//citations?user=UmZ0DmoAAAAJ&hl=en,label:physics
950,https://scholar.google.com//citations?user=Xc2fiPgAAAAJ&hl=en,label:physics
951,https://scholar.google.com//citations?user=B2b2OYUAAAAJ&hl=en,label:physics
952,https://scholar.google.com//citations?user=sUi12UgAAAAJ&hl=en,label:physics
953,https://scholar.google.com//citations?user=doUZifEAAAAJ&hl=en,label:physics
954,https://scholar.google.com//citations?user=eghKB-0AAAAJ&hl=en,label:physics
955,https://scholar.google.com//citations?user=IHAmK_gAAAAJ&hl=en,label:physics
956,https://scholar.google.com//citations?user=d8IY7WgAAAAJ&hl=en,label:physics
957,https://scholar.google.com//citations?user=35uMxgQAAAAJ&hl=en,label:physics
958,https://scholar.google.com//citations?user=QAi2xkAAAAAJ&hl=en,label:physics
959,https://scholar.google.com//citations?user=bVYTlS4AAAAJ&hl=en,label:physics
960,https://scholar.google.com//citations?user=dnCyWNIAAAAJ&hl=en,label:physics
961,https://scholar.google.com//citations?user=-7j6GxgAAAAJ&hl=en,label:physics
962,https://scholar.google.com//citations?user=tnd6NLUAAAAJ&hl=en,label:physics
963,https://scholar.google.com//citations?user=t_QvsBAAAAAJ&hl=en,label:physics
964,https://scholar.google.com//citations?user=uKj-V1AAAAAJ&hl=en,label:physics
965,https://scholar.google.com//citations?user=kq2KmCQAAAAJ&hl=en,label:physics
966,https://scholar.google.com//citations?user=kJb8A80AAAAJ&hl=en,label:physics
967,https://scholar.google.com//citations?user=4l7wuzQAAAAJ&hl=en,label:physics
968,https://scholar.google.com//citations?user=zljI914AAAAJ&hl=en,label:physics
969,https://scholar.google.com//citations?user=ao51NSUAAAAJ&hl=en,label:physics
970,https://scholar.google.com//citations?user=v4ZNLOEAAAAJ&hl=en,label:physics
971,https://scholar.google.com//citations?user=9HxYZTUAAAAJ&hl=en,label:physics
972,https://scholar.google.com//citations?user=F6OYwfAAAAAJ&hl=en,label:physics
973,https://scholar.google.com//citations?user=qW2YoewAAAAJ&hl=en,label:physics
974,https://scholar.google.com//citations?user=PaCqIosAAAAJ&hl=en,label:physics
975,https://scholar.google.com//citations?user=tp8UxQ8AAAAJ&hl=en,label:physics
976,https://scholar.google.com//citations?user=iy8PMJ4AAAAJ&hl=en,label:physics
977,https://scholar.google.com//citations?user=p7Yh5tsAAAAJ&hl=en,label:physics
978,https://scholar.google.com//citations?user=ay2zVrMAAAAJ&hl=en,label:physics
979,https://scholar.google.com//citations?user=5V0GD7IAAAAJ&hl=en,label:physics
980,https://scholar.google.com//citations?user=9CZ2uosAAAAJ&hl=en,label:physics
981,https://scholar.google.com//citations?user=hAzl6yYAAAAJ&hl=en,label:physics
982,https://scholar.google.com//citations?user=k5chuJYAAAAJ&hl=en,label:physics
983,https://scholar.google.com//citations?user=FqV_BYYAAAAJ&hl=en,label:physics
984,https://scholar.google.com//citations?user=Pn8lJswAAAAJ&hl=en,label:physics
985,https://scholar.google.com//citations?user=attixk4AAAAJ&hl=en,label:physics
986,https://scholar.google.com//citations?user=iA1FxG4AAAAJ&hl=en,label:physics
987,https://scholar.google.com//citations?user=NKyxb9sAAAAJ&hl=en,label:physics
988,https://scholar.google.com//citations?user=bu7nx6sAAAAJ&hl=en,label:physics
989,https://scholar.google.com//citations?user=WaKytd8AAAAJ&hl=en,label:physics
990,https://scholar.google.com//citations?user=fmsEtO4AAAAJ&hl=en,label:physics
991,https://scholar.google.com//citations?user=Qh8YWRcAAAAJ&hl=en,label:physics
992,https://scholar.google.com//citations?user=KgqT5U4AAAAJ&hl=en,label:physics
993,https://scholar.google.com//citations?user=h1jODnoAAAAJ&hl=en,label:physics
994,https://scholar.google.com//citations?user=cfXWmugAAAAJ&hl=en,label:physics
995,https://scholar.google.com//citations?user=iNUlZu4AAAAJ&hl=en,label:physics
996,https://scholar.google.com//citations?user=4sTQ4xYAAAAJ&hl=en,label:physics
997,https://scholar.google.com//citations?user=PhSv958AAAAJ&hl=en,label:physics
998,https://scholar.google.com//citations?user=hfROBLAAAAAJ&hl=en,label:physics
999,https://scholar.google.com//citations?user=htpv8hoAAAAJ&hl=en,label:physics
1000,https://scholar.google.com//citations?user=symS3W8AAAAJ&hl=en,label:physics
1001,https://scholar.google.com//citations?user=lGnqlMYAAAAJ&hl=en,label:physics
1002,https://scholar.google.com//citations?user=ogQKeSgAAAAJ&hl=en,label:physics
1003,https://scholar.google.com//citations?user=idCEVWcAAAAJ&hl=en,label:physics
1004,https://scholar.google.com//citations?user=uMGLLfEAAAAJ&hl=en,label:physics
1005,https://scholar.google.com//citations?user=ZuGZFJMAAAAJ&hl=en,label:physics
1006,https://scholar.google.com//citations?user=yH14JM4AAAAJ&hl=en,label:physics
1007,https://scholar.google.com//citations?user=2mW19LoAAAAJ&hl=en,label:physics
1008,https://scholar.google.com//citations?user=SwENSF0AAAAJ&hl=en,label:physics
1009,https://scholar.google.com//citations?user=jjaLkJYAAAAJ&hl=en,label:physics
1010,https://scholar.google.com//citations?user=N1Jq_oMAAAAJ&hl=en,label:physics
1011,https://scholar.google.com//citations?user=MMB7OnYAAAAJ&hl=en,label:physics
1012,https://scholar.google.com//citations?user=47ZKU3EAAAAJ&hl=en,label:physics
1013,https://scholar.google.com//citations?user=53bZCtMAAAAJ&hl=en,label:physics
1014,https://scholar.google.com//citations?user=W3DsNiYAAAAJ&hl=en,label:physics
1015,https://scholar.google.com//citations?user=5RoNSnIAAAAJ&hl=en,label:physics
1016,https://scholar.google.com//citations?user=ekWstPEAAAAJ&hl=en,label:physics
1017,https://scholar.google.com//citations?user=hobICEgAAAAJ&hl=en,label:physics
1018,https://scholar.google.com//citations?user=D1pLa94AAAAJ&hl=en,label:physics
1019,https://scholar.google.com//citations?user=E6p8VrIAAAAJ&hl=en,label:physics
1020,https://scholar.google.com//citations?user=_Ivn0IwAAAAJ&hl=en,label:physics
1021,https://scholar.google.com//citations?user=13chonsAAAAJ&hl=en,label:physics
1022,https://scholar.google.com//citations?user=xESNAa0AAAAJ&hl=en,label:physics
1023,https://scholar.google.com//citations?user=vhKaSe4AAAAJ&hl=en,label:physics
1024,https://scholar.google.com//citations?user=gLAP0zkAAAAJ&hl=en,label:physics
1025,https://scholar.google.com//citations?user=eATg4PgAAAAJ&hl=en,label:physics
1026,https://scholar.google.com//citations?user=QSW9_mYAAAAJ&hl=en,label:physics
1027,https://scholar.google.com//citations?user=rL8ItkIAAAAJ&hl=en,label:physics
